                  20161014 世联行 (002285)
 时间	    价格	    成交	笔数	
09:25	    8.51	    5335	223	
09:30	    8.51	      20	2	S	
09:30	    8.49	   10358	413	S	
09:30	    8.52	    1130	85	B	
09:30	    8.50	     228	19	S	
09:30	    8.51	     119	10	B	
09:30	    8.51	     410	23	B	
09:30	    8.51	      33	3	B	
09:30	    8.52	     398	12	B	
09:30	    8.51	      16	4	S	
09:30	    8.53	     250	17	B	
09:30	    8.51	     113	7	S	
09:30	    8.55	     148	15	B	
09:30	    8.54	      69	11	S	
09:30	    8.56	     337	14	B	
09:30	    8.56	     396	14	S	
09:30	    8.56	     163	12	S	
09:30	    8.58	     587	12	B	
09:30	    8.56	     115	10	S	
09:30	    8.56	     593	8	B	
09:30	    8.56	     279	11	B	
09:31	    8.55	     751	39	S	
09:31	    8.55	     131	22	B	
09:31	    8.56	     113	11	S	
09:31	    8.55	     307	20	S	
09:31	    8.54	     309	26	S	
09:31	    8.56	     476	23	B	
09:31	    8.53	     860	29	S	
09:31	    8.53	     232	12	B	
09:31	    8.52	     500	19	S	
09:31	    8.52	    1274	15	S	
09:31	    8.53	     519	18	S	
09:31	    8.53	     105	17	B	
09:31	    8.53	     365	25	S	
09:31	    8.52	     229	18	S	
09:31	    8.53	     327	15	B	
09:31	    8.52	     550	32	S	
09:31	    8.53	     260	14	B	
09:31	    8.53	     373	21	B	
09:31	    8.52	     153	15	S	
09:31	    8.53	     272	12	B	
09:32	    8.53	     765	24	B	
09:32	    8.53	     231	15	S	
09:32	    8.52	     183	15	S	
09:32	    8.54	     348	19	B	
09:32	    8.54	     158	12	B	
09:32	    8.53	     124	11	S	
09:32	    8.53	      41	10	S	
09:32	    8.54	     386	13	B	
09:32	    8.55	      72	12	B	
09:32	    8.55	     212	13	B	
09:32	    8.55	     177	6	B	
09:32	    8.55	     149	12	B	
09:32	    8.55	     536	42	B	
09:32	    8.54	     149	15	S	
09:32	    8.54	     103	10	B	
09:32	    8.54	     189	13	B	
09:32	    8.55	     269	11	B	
09:32	    8.55	     100	1	B	
09:32	    8.55	     228	8	B	
09:32	    8.55	       7	2	S	
09:33	    8.55	     426	12	S	
09:33	    8.57	     481	21	B	
09:33	    8.56	     207	13	S	
09:33	    8.57	       9	3	B	
09:33	    8.57	      36	6	B	
09:33	    8.57	     678	18	B	
09:33	    8.57	     991	10	B	
09:33	    8.57	     258	12	B	
09:33	    8.57	     399	13	B	
09:33	    8.57	     181	20	B	
09:33	    8.57	    2303	18	B	
09:33	    8.57	     479	24	B	
09:33	    8.57	       4	1	B	
09:33	    8.57	     382	22	S	
09:33	    8.57	      48	10	S	
09:33	    8.57	     179	12	S	
09:33	    8.57	     558	8	S	
09:33	    8.57	    1832	47	S	
09:33	    8.57	     434	20	B	
09:33	    8.57	     449	17	B	
09:34	    8.56	    1592	25	S	
09:34	    8.56	    1273	23	B	
09:34	    8.57	     216	13	B	
09:34	    8.56	      97	6	S	
09:34	    8.57	     328	11	B	
09:34	    8.57	      98	9	B	
09:34	    8.56	     715	21	S	
09:34	    8.56	     356	11	S	
09:34	    8.56	     472	22	S	
09:34	    8.56	     277	8	B	
09:34	    8.55	     632	36	S	
09:34	    8.54	     105	14	S	
09:34	    8.55	      16	2	B	
09:34	    8.54	     409	18	S	
09:34	    8.56	     554	24	B	
09:34	    8.55	     184	11	S	
09:34	    8.55	     228	5	S	
09:34	    8.56	      76	8	B	
09:34	    8.55	     183	11	S	
09:34	    8.55	     556	14	S	
09:35	    8.55	     865	14	S	
09:35	    8.56	     122	9	B	
09:35	    8.56	    1212	15	B	
09:35	    8.55	    1146	40	S	
09:35	    8.55	     199	7	B	
09:35	    8.54	     626	51	S	
09:35	    8.54	     169	12	B	
09:35	    8.53	    1060	50	S	
09:35	    8.52	     112	7	S	
09:35	    8.52	     106	5	S	
09:35	    8.54	     208	15	B	
09:35	    8.53	     403	10	
09:35	    8.52	      77	6	S	
09:35	    8.54	     384	13	B	
09:35	    8.52	     219	16	S	
09:35	    8.52	     523	25	S	
09:35	    8.55	     108	9	B	
09:35	    8.54	      82	8	
09:35	    8.52	     114	7	S	
09:35	    8.53	     260	5	S	
09:36	    8.54	     203	6	B	
09:36	    8.54	      25	4	B	
09:36	    8.53	     234	12	S	
09:36	    8.53	     176	6	S	
09:36	    8.54	    1904	33	B	
09:36	    8.54	     223	12	B	
09:36	    8.53	     273	16	S	
09:36	    8.53	     801	13	S	
09:36	    8.53	     124	17	B	
09:36	    8.53	      48	6	B	
09:36	    8.54	      49	8	B	
09:36	    8.53	     555	10	S	
09:36	    8.53	     150	12	S	
09:36	    8.53	     181	14	S	
09:36	    8.54	      82	7	B	
09:36	    8.54	      69	4	B	
09:36	    8.53	     358	15	S	
09:36	    8.52	       5	2	S	
09:36	    8.53	      22	4	B	
09:36	    8.53	     311	10	B	
09:37	    8.52	      39	6	S	
09:37	    8.53	     876	31	B	
09:37	    8.52	      70	10	S	
09:37	    8.53	     533	15	B	
09:37	    8.54	     733	20	B	
09:37	    8.53	     472	12	S	
09:37	    8.53	      53	5	S	
09:37	    8.53	      70	7	S	
09:37	    8.53	     272	11	S	
09:37	    8.53	     132	8	S	
09:37	    8.53	     184	14	S	
09:37	    8.53	     398	9	S	
09:37	    8.54	     205	15	B	
09:37	    8.54	       4	2	S	
09:37	    8.54	     476	11	S	
09:37	    8.53	     290	13	S	
09:37	    8.52	    1124	23	S	
09:37	    8.53	      67	5	
09:37	    8.54	     365	13	B	
09:38	    8.54	      10	3	B	
09:38	    8.53	     135	7	S	
09:38	    8.53	      45	5	S	
09:38	    8.54	      32	3	B	
09:38	    8.53	     411	12	S	
09:38	    8.54	     278	13	B	
09:38	    8.53	      69	7	S	
09:38	    8.54	     607	11	B	
09:38	    8.53	      34	2	S	
09:38	    8.53	     669	25	S	
09:38	    8.53	     238	13	B	
09:38	    8.53	     309	12	B	
09:38	    8.54	     148	6	B	
09:38	    8.53	     219	14	S	
09:38	    8.53	     153	2	S	
09:38	    8.53	     634	15	S	
09:38	    8.52	      57	6	S	
09:38	    8.53	      33	5	B	
09:38	    8.53	     597	32	B	
09:38	    8.53	     253	14	B	
09:39	    8.52	    1693	69	S	
09:39	    8.52	     218	17	B	
09:39	    8.50	    1569	82	S	
09:39	    8.52	    1495	21	B	
09:39	    8.50	    2329	120	S	
09:39	    8.50	     423	31	B	
09:39	    8.49	     370	15	S	
09:39	    8.49	     287	10	S	
09:39	    8.48	     740	21	S	
09:39	    8.49	     544	30	B	
09:39	    8.48	     758	33	S	
09:39	    8.48	     671	52	S	
09:39	    8.48	     192	11	B	
09:39	    8.46	      77	11	S	
09:39	    8.47	     313	21	B	
09:39	    8.45	    1725	39	S	
09:39	    8.46	     515	13	B	
09:39	    8.45	     195	11	S	
09:39	    8.47	     759	19	B	
09:39	    8.45	    1484	86	S	
09:40	    8.45	     139	7	B	
09:40	    8.44	     277	22	S	
09:40	    8.44	    1599	18	B	
09:40	    8.43	    2244	84	S	
09:40	    8.43	     232	21	S	
09:40	    8.42	     328	15	S	
09:40	    8.43	     120	6	B	
09:40	    8.42	     674	20	S	
09:40	    8.43	     300	25	B	
09:40	    8.43	     296	16	S	
09:40	    8.44	     582	24	B	
09:40	    8.43	     390	23	S	
09:40	    8.43	    1109	52	S	
09:40	    8.43	     125	13	S	
09:40	    8.45	     158	11	B	
09:40	    8.44	     535	18	S	
09:40	    8.45	     110	9	B	
09:40	    8.44	      98	6	S	
09:40	    8.45	     224	12	B	
09:40	    8.44	     346	28	S	
09:41	    8.45	     783	26	B	
09:41	    8.46	     291	15	B	
09:41	    8.47	      79	8	
09:41	    8.47	     106	11	S	
09:41	    8.47	      76	7	S	
09:41	    8.49	      50	4	B	
09:41	    8.49	      94	7	B	
09:41	    8.49	     218	13	B	
09:41	    8.47	      54	5	S	
09:41	    8.48	      50	6	S	
09:41	    8.50	     263	20	B	
09:41	    8.48	     156	14	S	
09:41	    8.47	      77	7	
09:41	    8.49	     321	9	B	
09:41	    8.49	     127	12	B	
09:41	    8.47	     153	5	S	
09:41	    8.47	      38	7	S	
09:41	    8.49	     488	26	B	
09:41	    8.49	     118	7	S	
09:41	    8.48	     106	9	S	
09:42	    8.48	      81	7	S	
09:42	    8.50	      34	5	B	
09:42	    8.50	      42	5	B	
09:42	    8.48	      46	4	S	
09:42	    8.50	      20	4	S	
09:42	    8.51	     226	14	B	
09:42	    8.50	      20	6	S	
09:42	    8.51	      82	6	B	
09:42	    8.51	      43	6	B	
09:42	    8.50	      44	6	S	
09:42	    8.51	     142	8	
09:42	    8.51	      63	6	S	
09:42	    8.51	     184	8	S	
09:42	    8.51	      60	5	B	
09:42	    8.51	      42	6	B	
09:42	    8.51	     420	9	B	
09:42	    8.50	     279	14	S	
09:42	    8.51	      30	4	B	
09:42	    8.51	      97	7	B	
09:43	    8.51	     151	9	B	
09:43	    8.51	     190	16	B	
09:43	    8.51	     197	10	B	
09:43	    8.51	     164	6	S	
09:43	    8.50	     190	10	S	
09:43	    8.50	     242	14	S	
09:43	    8.51	      12	4	B	
09:43	    8.50	     468	9	S	
09:43	    8.51	     107	10	
09:43	    8.51	      27	5	S	
09:43	    8.50	     244	14	S	
09:43	    8.51	       4	2	B	
09:43	    8.51	      35	6	B	
09:43	    8.51	      20	3	B	
09:43	    8.50	      85	6	S	
09:43	    8.50	      35	3	S	
09:43	    8.51	     108	7	B	
09:43	    8.50	      72	4	S	
09:43	    8.50	      80	13	S	
09:44	    8.50	     188	16	S	
09:44	    8.50	      50	10	B	
09:44	    8.50	      32	3	B	
09:44	    8.49	     769	34	S	
09:44	    8.49	     315	7	B	
09:44	    8.50	      87	7	B	
09:44	    8.48	      12	2	S	
09:44	    8.48	     335	8	S	
09:44	    8.49	      80	7	S	
09:44	    8.48	      58	2	S	
09:44	    8.49	     144	4	B	
09:44	    8.49	      43	6	S	
09:44	    8.50	     418	9	B	
09:44	    8.49	     316	11	S	
09:44	    8.49	      51	7	B	
09:44	    8.49	     161	18	B	
09:44	    8.49	       3	1	B	
09:44	    8.49	      97	3	S	
09:44	    8.49	      62	7	S	
09:45	    8.50	      76	5	B	
09:45	    8.50	     107	10	B	
09:45	    8.50	     427	19	B	
09:45	    8.50	     140	7	B	
09:45	    8.50	     260	8	B	
09:45	    8.50	     214	10	B	
09:45	    8.51	     292	9	B	
09:45	    8.50	      59	3	S	
09:45	    8.50	       3	2	S	
09:45	    8.51	      63	3	B	
09:45	    8.50	     210	6	S	
09:45	    8.50	       9	2	S	
09:45	    8.50	     247	13	S	
09:45	    8.50	      36	9	S	
09:45	    8.52	      81	8	B	
09:45	    8.51	      15	2	S	
09:45	    8.51	      93	6	S	
09:45	    8.52	     163	6	B	
09:46	    8.53	     164	11	B	
09:46	    8.53	      92	13	B	
09:46	    8.53	      20	1	B	
09:46	    8.53	      59	7	B	
09:46	    8.53	      12	2	B	
09:46	    8.54	     510	15	B	
09:46	    8.55	      84	5	B	
09:46	    8.54	      30	5	S	
09:46	    8.54	     187	8	B	
09:46	    8.54	     254	8	S	
09:46	    8.53	      58	7	S	
09:46	    8.54	     215	9	B	
09:46	    8.54	      68	3	B	
09:46	    8.54	     192	15	B	
09:46	    8.53	     113	13	S	
09:46	    8.54	      65	7	B	
09:46	    8.54	      43	3	S	
09:46	    8.54	     907	9	S	
09:46	    8.54	      79	6	B	
09:46	    8.54	     597	9	B	
09:47	    8.54	     173	6	B	
09:47	    8.54	     596	16	B	
09:47	    8.53	     167	8	
09:47	    8.53	     154	8	B	
09:47	    8.53	      90	3	B	
09:47	    8.53	     134	5	B	
09:47	    8.53	     647	6	B	
09:47	    8.53	     163	4	S	
09:47	    8.53	       3	2	S	
09:47	    8.53	      77	2	S	
09:47	    8.54	     299	3	B	
09:47	    8.53	      10	1	S	
09:47	    8.53	     165	4	S	
09:47	    8.53	     696	14	S	
09:47	    8.53	     224	18	B	
09:47	    8.53	      20	2	B	
09:47	    8.53	      17	4	B	
09:47	    8.52	     135	19	S	
09:47	    8.52	      42	4	B	
09:48	    8.52	      28	4	B	
09:48	    8.52	      22	3	B	
09:48	    8.52	      86	10	B	
09:48	    8.52	     203	11	B	
09:48	    8.51	     166	9	S	
09:48	    8.52	     369	4	B	
09:48	    8.52	     114	3	B	
09:48	    8.52	      25	2	B	
09:48	    8.51	     118	6	S	
09:48	    8.51	     115	9	S	
09:48	    8.51	      26	5	S	
09:48	    8.52	      41	3	S	
09:48	    8.52	      10	2	S	
09:48	    8.52	      16	2	B	
09:48	    8.50	    1081	65	S	
09:48	    8.50	       9	2	B	
09:48	    8.50	     100	3	B	
09:48	    8.49	     442	26	S	
09:48	    8.49	       3	1	B	
09:49	    8.50	      39	5	B	
09:49	    8.49	      13	3	S	
09:49	    8.49	      33	4	S	
09:49	    8.50	      58	9	B	
09:49	    8.50	      38	6	B	
09:49	    8.50	      38	6	B	
09:49	    8.49	     229	15	S	
09:49	    8.50	      33	3	
09:49	    8.49	      23	4	S	
09:49	    8.50	      23	3	S	
09:49	    8.50	      35	3	B	
09:49	    8.50	      86	7	B	
09:49	    8.50	     124	3	S	
09:49	    8.51	     200	1	B	
09:49	    8.50	      69	3	S	
09:49	    8.51	      74	9	B	
09:49	    8.51	     139	13	B	
09:49	    8.51	      17	4	B	
09:49	    8.51	      53	4	S	
09:49	    8.52	       2	1	B	
09:50	    8.52	       5	1	B	
09:50	    8.50	    1180	45	S	
09:50	    8.52	     176	10	B	
09:50	    8.52	      34	2	B	
09:50	    8.52	      53	4	S	
09:50	    8.52	       6	1	S	
09:50	    8.52	       1	1	S	
09:50	    8.52	      18	3	S	
09:50	    8.52	      77	5	S	
09:50	    8.50	     422	10	S	
09:50	    8.51	      12	3	B	
09:50	    8.50	     337	15	S	
09:50	    8.51	      50	1	B	
09:50	    8.51	      32	5	B	
09:50	    8.51	      64	8	B	
09:50	    8.51	      11	5	S	
09:50	    8.50	      95	10	S	
09:50	    8.51	      17	3	S	
09:50	    8.50	      80	5	S	
09:51	    8.51	     175	7	B	
09:51	    8.51	     144	9	B	
09:51	    8.50	      88	8	S	
09:51	    8.51	       1	1	B	
09:51	    8.50	     631	22	S	
09:51	    8.51	      51	3	B	
09:51	    8.51	     285	4	B	
09:51	    8.51	     308	4	B	
09:51	    8.52	     438	6	B	
09:51	    8.51	      22	2	S	
09:51	    8.52	      17	4	B	
09:51	    8.51	     343	8	S	
09:51	    8.51	      94	4	B	
09:51	    8.51	     774	21	B	
09:51	    8.50	      14	4	S	
09:51	    8.52	      74	4	B	
09:51	    8.52	       8	1	S	
09:51	    8.52	      21	2	S	
09:52	    8.50	    1335	38	S	
09:52	    8.47	    2153	103	S	
09:52	    8.52	     164	6	B	
09:52	    8.51	      15	4	S	
09:52	    8.51	      39	6	S	
09:52	    8.51	      79	6	S	
09:52	    8.51	      40	2	B	
09:52	    8.51	      34	5	B	
09:52	    8.51	       1	1	B	
09:52	    8.50	     174	8	S	
09:52	    8.50	      35	2	S	
09:52	    8.50	      51	2	S	
09:52	    8.51	      38	6	B	
09:52	    8.50	     328	8	S	
09:52	    8.51	      80	4	B	
09:52	    8.50	     170	14	S	
09:52	    8.48	      18	5	S	
09:52	    8.50	      32	5	B	
09:53	    8.50	      48	1	B	
09:53	    8.49	    1258	15	S	
09:53	    8.49	      13	2	S	
09:53	    8.49	       5	1	S	
09:53	    8.50	      50	3	B	
09:53	    8.49	      15	2	S	
09:53	    8.49	      70	6	S	
09:53	    8.50	     468	4	
09:53	    8.50	      40	3	S	
09:53	    8.51	     302	11	B	
09:53	    8.51	      79	5	S	
09:53	    8.50	      14	3	B	
09:53	    8.51	      52	5	B	
09:53	    8.51	      75	5	B	
09:53	    8.51	      54	8	B	
09:53	    8.51	      33	3	B	
09:53	    8.51	     149	4	B	
09:54	    8.51	     110	2	B	
09:54	    8.50	       8	3	S	
09:54	    8.50	       2	1	S	
09:54	    8.51	      59	6	B	
09:54	    8.50	     233	16	S	
09:54	    8.50	     284	14	S	
09:54	    8.50	       5	2	B	
09:54	    8.50	     178	9	B	
09:54	    8.50	       3	1	B	
09:54	    8.49	      69	6	S	
09:54	    8.51	      39	7	B	
09:54	    8.50	      55	5	S	
09:54	    8.50	      20	1	B	
09:54	    8.50	      11	2	B	
09:54	    8.50	      65	6	B	
09:54	    8.51	      99	6	B	
09:54	    8.50	       1	1	S	
09:54	    8.50	     117	8	S	
09:54	    8.51	     192	12	B	
09:55	    8.50	       1	1	S	
09:55	    8.51	      19	2	B	
09:55	    8.51	      53	3	B	
09:55	    8.51	      10	2	B	
09:55	    8.51	      81	7	B	
09:55	    8.50	      43	2	S	
09:55	    8.51	      33	3	B	
09:55	    8.51	      72	4	B	
09:55	    8.51	      32	7	B	
09:55	    8.50	     242	8	S	
09:55	    8.50	     288	21	S	
09:55	    8.50	      20	1	B	
09:55	    8.50	     127	4	B	
09:55	    8.49	      38	4	S	
09:55	    8.50	     100	1	B	
09:55	    8.50	      95	5	B	
09:56	    8.50	      80	4	B	
09:56	    8.50	      40	7	B	
09:56	    8.49	     155	10	S	
09:56	    8.50	      24	4	B	
09:56	    8.50	      83	4	B	
09:56	    8.49	    1098	58	S	
09:56	    8.48	      99	6	S	
09:56	    8.49	      67	5	B	
09:56	    8.49	       7	2	B	
09:56	    8.49	     126	3	B	
09:56	    8.49	      26	2	B	
09:56	    8.48	      24	2	S	
09:56	    8.49	      22	5	B	
09:56	    8.49	      88	7	B	
09:56	    8.48	      12	2	S	
09:56	    8.50	     483	15	B	
09:56	    8.49	      19	3	
09:56	    8.49	      27	3	B	
09:57	    8.49	    1011	19	S	
09:57	    8.49	     134	4	S	
09:57	    8.50	     158	3	B	
09:57	    8.50	      53	6	B	
09:57	    8.50	     111	10	B	
09:57	    8.50	      11	1	B	
09:57	    8.49	      41	3	S	
09:57	    8.50	      19	2	B	
09:57	    8.50	      14	3	B	
09:57	    8.50	      26	3	B	
09:57	    8.49	      30	5	S	
09:57	    8.50	      10	2	B	
09:57	    8.50	      20	4	B	
09:57	    8.49	      27	5	S	
09:57	    8.49	     201	10	S	
09:57	    8.50	      75	8	B	
09:57	    8.50	     223	5	B	
09:58	    8.50	     131	6	B	
09:58	    8.50	       2	1	S	
09:58	    8.50	      34	2	S	
09:58	    8.50	       7	1	S	
09:58	    8.51	      11	2	B	
09:58	    8.50	     128	6	S	
09:58	    8.50	     112	12	S	
09:58	    8.51	      50	4	B	
09:58	    8.51	      40	3	B	
09:58	    8.51	      57	3	B	
09:58	    8.51	      37	2	B	
09:58	    8.51	      34	2	B	
09:58	    8.51	      22	3	B	
09:58	    8.51	      33	3	B	
09:58	    8.51	     185	14	B	
09:58	    8.51	      61	4	B	
09:58	    8.50	     431	4	S	
09:58	    8.51	      10	1	S	
09:58	    8.52	      20	2	B	
09:58	    8.52	     226	11	B	
09:59	    8.53	     150	12	B	
09:59	    8.53	       7	2	B	
09:59	    8.52	      13	2	S	
09:59	    8.52	      10	1	S	
09:59	    8.51	     747	14	S	
09:59	    8.52	      10	2	
09:59	    8.52	      54	3	S	
09:59	    8.52	      36	3	B	
09:59	    8.52	      50	1	B	
09:59	    8.52	      36	2	B	
09:59	    8.51	     134	10	S	
09:59	    8.51	      89	5	B	
09:59	    8.51	      38	2	B	
09:59	    8.51	      18	3	B	
09:59	    8.51	      43	2	B	
09:59	    8.51	     135	3	B	
09:59	    8.51	      77	3	B	
09:59	    8.51	     681	11	B	
09:59	    8.51	      20	2	S	
10:00	    8.51	      11	3	S	
10:00	    8.51	       5	1	S	
10:00	    8.52	      44	5	B	
10:00	    8.52	       5	2	B	
10:00	    8.51	       5	2	S	
10:00	    8.52	       2	1	B	
10:00	    8.51	       3	1	S	
10:00	    8.52	      29	4	B	
10:00	    8.52	      30	3	B	
10:00	    8.52	     558	11	B	
10:00	    8.51	      21	3	S	
10:00	    8.52	     217	10	B	
10:00	    8.52	       5	1	S	
10:00	    8.51	      31	6	S	
10:00	    8.53	      54	5	B	
10:00	    8.52	      34	6	S	
10:00	    8.53	      49	5	B	
10:00	    8.53	     427	22	B	
10:01	    8.53	      50	6	S	
10:01	    8.53	     182	11	S	
10:01	    8.53	      97	4	B	
10:01	    8.53	      15	1	B	
10:01	    8.53	      64	4	B	
10:01	    8.53	     100	1	B	
10:01	    8.53	      40	2	B	
10:01	    8.53	     102	7	B	
10:01	    8.52	      69	10	S	
10:01	    8.53	     223	8	B	
10:01	    8.53	      27	5	B	
10:01	    8.53	      10	1	B	
10:01	    8.53	      21	4	B	
10:01	    8.53	      18	3	S	
10:01	    8.53	     230	10	S	
10:01	    8.54	      21	3	B	
10:01	    8.54	      16	2	B	
10:01	    8.54	     176	7	B	
10:02	    8.54	       5	1	B	
10:02	    8.54	     136	4	B	
10:02	    8.54	      15	3	B	
10:02	    8.54	      14	3	B	
10:02	    8.54	       7	2	B	
10:02	    8.52	     243	12	S	
10:02	    8.53	      37	5	B	
10:02	    8.53	       2	1	B	
10:02	    8.53	       3	2	B	
10:02	    8.55	    2095	22	B	
10:02	    8.54	       7	2	S	
10:02	    8.55	      24	1	B	
10:02	    8.54	       3	1	S	
10:02	    8.55	      20	1	B	
10:02	    8.55	     155	6	B	
10:02	    8.55	      19	3	B	
10:02	    8.55	      33	4	B	
10:02	    8.55	       8	3	B	
10:02	    8.55	     184	10	B	
10:03	    8.55	     160	11	B	
10:03	    8.55	      62	8	B	
10:03	    8.55	     165	15	B	
10:03	    8.55	     266	12	B	
10:03	    8.55	      52	6	B	
10:03	    8.55	     145	21	B	
10:03	    8.55	     100	1	S	
10:03	    8.56	       6	1	B	
10:03	    8.55	      82	3	S	
10:03	    8.55	       3	1	S	
10:03	    8.56	      55	5	B	
10:03	    8.56	      85	9	B	
10:03	    8.56	      44	7	B	
10:03	    8.56	      45	6	B	
10:03	    8.56	     144	8	B	
10:03	    8.56	     152	6	S	
10:03	    8.55	       7	2	S	
10:03	    8.56	     527	11	S	
10:03	    8.57	      22	2	B	
10:04	    8.56	      31	5	S	
10:04	    8.56	      73	7	S	
10:04	    8.56	      56	7	S	
10:04	    8.55	     227	12	S	
10:04	    8.57	     122	5	B	
10:04	    8.56	     139	7	B	
10:04	    8.55	     321	8	S	
10:04	    8.56	      37	3	B	
10:04	    8.56	     201	10	B	
10:04	    8.56	     120	4	B	
10:04	    8.56	       9	3	B	
10:04	    8.56	      49	8	B	
10:04	    8.56	     160	4	B	
10:04	    8.55	     543	12	S	
10:04	    8.56	     226	5	B	
10:04	    8.56	      81	4	B	
10:04	    8.56	     341	14	B	
10:04	    8.56	      11	7	B	
10:04	    8.55	      40	2	S	
10:04	    8.56	     105	2	B	
10:05	    8.55	     153	16	S	
10:05	    8.55	      67	3	S	
10:05	    8.55	      82	5	S	
10:05	    8.56	     668	14	B	
10:05	    8.57	       1	1	B	
10:05	    8.56	     114	3	S	
10:05	    8.56	      80	8	S	
10:05	    8.56	      41	8	S	
10:05	    8.56	     144	6	S	
10:05	    8.56	      48	2	B	
10:05	    8.56	       9	1	B	
10:05	    8.55	      95	12	S	
10:05	    8.57	     129	7	B	
10:05	    8.56	      52	7	S	
10:05	    8.55	      54	6	S	
10:05	    8.56	      84	7	B	
10:05	    8.56	      50	1	B	
10:05	    8.57	     371	8	B	
10:05	    8.56	      17	2	S	
10:06	    8.56	      19	2	S	
10:06	    8.57	     144	5	B	
10:06	    8.56	       1	1	S	
10:06	    8.57	     196	3	B	
10:06	    8.57	      47	3	B	
10:06	    8.57	     261	8	B	
10:06	    8.57	      53	2	B	
10:06	    8.57	      69	3	B	
10:06	    8.57	      15	3	B	
10:06	    8.57	     211	3	B	
10:06	    8.57	       1	1	B	
10:06	    8.57	     262	7	B	
10:06	    8.57	      81	3	B	
10:06	    8.57	     240	12	B	
10:06	    8.57	       8	2	S	
10:06	    8.57	     108	3	S	
10:06	    8.57	     200	18	S	
10:06	    8.58	      55	7	B	
10:06	    8.58	      57	6	B	
10:06	    8.58	      74	9	B	
10:07	    8.59	      34	1	B	
10:07	    8.59	     256	9	B	
10:07	    8.59	      56	3	S	
10:07	    8.59	      21	6	B	
10:07	    8.60	      29	5	B	
10:07	    8.60	      64	10	B	
10:07	    8.60	      19	6	B	
10:07	    8.59	      93	16	S	
10:07	    8.62	     200	15	B	
10:07	    8.59	     767	27	S	
10:07	    8.62	     326	13	B	
10:07	    8.62	      12	2	B	
10:07	    8.62	     558	13	B	
10:07	    8.62	    1313	10	B	
10:07	    8.62	     191	7	B	
10:07	    8.62	     139	7	B	
10:07	    8.60	     274	17	S	
10:07	    8.61	     127	11	
10:07	    8.62	     190	11	B	
10:07	    8.61	      23	6	
10:08	    8.62	     122	12	B	
10:08	    8.62	     121	8	B	
10:08	    8.61	      91	9	
10:08	    8.61	     285	10	B	
10:08	    8.61	     537	11	B	
10:08	    8.60	     145	6	S	
10:08	    8.61	     468	16	B	
10:08	    8.60	    1296	22	S	
10:08	    8.60	     223	10	S	
10:08	    8.61	    3620	33	B	
10:08	    8.60	      75	7	B	
10:08	    8.61	      78	12	B	
10:08	    8.61	      13	2	B	
10:08	    8.61	     185	11	B	
10:08	    8.60	     344	15	S	
10:08	    8.62	      96	9	B	
10:08	    8.61	      75	8	S	
10:08	    8.61	     312	10	S	
10:08	    8.62	      84	8	B	
10:08	    8.62	     164	11	B	
10:09	    8.61	      90	12	
10:09	    8.60	      93	8	S	
10:09	    8.61	     342	10	B	
10:09	    8.61	      46	4	B	
10:09	    8.60	     543	19	S	
10:09	    8.61	      41	4	B	
10:09	    8.61	      98	2	S	
10:09	    8.62	      69	6	B	
10:09	    8.61	      76	10	S	
10:09	    8.62	     115	8	B	
10:09	    8.61	     165	13	S	
10:09	    8.61	     282	16	S	
10:09	    8.62	     314	16	B	
10:09	    8.61	     125	4	S	
10:09	    8.62	      23	3	
10:09	    8.62	     114	6	S	
10:09	    8.63	      62	4	B	
10:09	    8.63	      43	7	B	
10:09	    8.63	     237	13	B	
10:09	    8.63	     167	16	B	
10:10	    8.63	      21	2	B	
10:10	    8.63	     156	12	B	
10:10	    8.63	       1	1	S	
10:10	    8.63	     155	10	S	
10:10	    8.63	     210	8	B	
10:10	    8.63	      86	7	B	
10:10	    8.63	      74	7	B	
10:10	    8.63	     202	11	B	
10:10	    8.62	    1164	16	S	
10:10	    8.63	     334	13	B	
10:10	    8.63	      20	4	B	
10:10	    8.62	      71	9	S	
10:10	    8.62	      54	2	S	
10:10	    8.62	     145	13	S	
10:10	    8.61	     209	5	S	
10:10	    8.62	     409	10	B	
10:10	    8.62	      25	3	S	
10:10	    8.62	      15	2	B	
10:10	    8.62	      38	3	B	
10:10	    8.61	     200	12	S	
10:11	    8.60	     183	17	S	
10:11	    8.61	     138	6	S	
10:11	    8.59	    1396	47	S	
10:11	    8.60	      69	2	B	
10:11	    8.60	      44	2	B	
10:11	    8.60	      75	7	B	
10:11	    8.59	      56	5	S	
10:11	    8.59	     160	8	S	
10:11	    8.60	     100	4	B	
10:11	    8.59	      22	5	S	
10:11	    8.60	      90	7	B	
10:11	    8.59	      29	3	S	
10:11	    8.59	     299	7	S	
10:11	    8.59	     405	6	S	
10:11	    8.59	     173	11	S	
10:11	    8.60	      42	2	B	
10:11	    8.60	      23	2	S	
10:11	    8.60	      51	6	S	
10:12	    8.60	      30	3	S	
10:12	    8.61	       4	3	B	
10:12	    8.60	      61	5	S	
10:12	    8.61	      95	8	B	
10:12	    8.61	      27	5	B	
10:12	    8.61	      49	6	B	
10:12	    8.60	     250	7	S	
10:12	    8.62	      89	9	B	
10:12	    8.61	     204	14	S	
10:12	    8.61	      50	5	S	
10:12	    8.61	     246	7	B	
10:12	    8.61	     154	6	B	
10:12	    8.61	      78	3	B	
10:12	    8.62	       7	1	B	
10:12	    8.62	     162	8	B	
10:12	    8.62	     139	12	B	
